Record_ID,Speed_kmph,Direction_degree,Latitude,Longitude,GPS_Status,Tunnel_Status,Timestamp
376,36.99,120.65,26.916504,75.792247,0,Inside,15-09-2026 10:06
377,39.53,121.75,26.916508,75.792261,0,Inside,15-09-2026 10:06
378,29.16,120.79,26.916523,75.792279,0,Inside,15-09-2026 10:06
379,36.98,121.82,26.91654,75.792291,0,Inside,15-09-2026 10:06
380,34.35,121.22,26.916548,75.792305,0,Inside,15-09-2026 10:06
381,26.24,120.39,26.916557,75.792322,0,Inside,15-09-2026 10:06
382,29.67,119.04,26.916572,75.792332,0,Inside,15-09-2026 10:06
383,31.16,123.06,26.916588,75.792346,0,Inside,15-09-2026 10:06
384,32.28,120.35,26.916593,75.792365,0,Inside,15-09-2026 10:06
385,42.47,121.81,26.916608,75.792373,0,Inside,15-09-2026 10:06
386,41.14,118.19,26.916619,75.792389,0,Inside,15-09-2026 10:06
387,33.55,122.15,26.916635,75.792407,0,Inside,15-09-2026 10:06
388,43.18,121.01,26.916645,75.79242,0,Inside,15-09-2026 10:06
389,23.03,122.78,26.916654,75.792429,0,Inside,15-09-2026 10:06
390,20.66,122.94,26.916668,75.792445,0,Inside,15-09-2026 10:06
391,33.79,120.06,26.916681,75.792457,0,Inside,15-09-2026 10:06
392,44.99,122.89,26.916694,75.792474,0,Inside,15-09-2026 10:06
393,40.58,122.21,26.916701,75.792492,0,Inside,15-09-2026 10:06
394,31.25,123.71,26.916717,75.792501,0,Inside,15-09-2026 10:06
395,39.51,124.32,26.916729,75.792513,0,Inside,15-09-2026 10:06
396,30.82,119.34,26.916743,75.792526,0,Inside,15-09-2026 10:06
397,23.83,122.94,26.916749,75.792543,0,Inside,15-09-2026 10:06
398,28.65,123.84,26.916768,75.792561,0,Inside,15-09-2026 10:06
399,26.27,119.59,26.916777,75.792572,0,Inside,15-09-2026 10:06
400,27.57,119.93,26.916788,75.792586,0,Inside,15-09-2026 10:06
401,43.54,123.32,26.916797,75.792601,0,Inside,15-09-2026 10:06
402,35.13,124.03,26.916815,75.792615,0,Inside,15-09-2026 10:06
403,20.71,122.62,26.91682,75.792629,0,Inside,15-09-2026 10:06
404,36.28,123.07,26.916838,75.792641,0,Inside,15-09-2026 10:06
405,32.45,125.06,26.916849,75.792654,0,Inside,15-09-2026 10:06
406,32.07,121.18,26.916862,75.792671,0,Inside,15-09-2026 10:06
407,21.82,122.39,26.916868,75.792684,0,Inside,15-09-2026 10:06
408,25.1,123.87,26.916885,75.792697,0,Inside,15-09-2026 10:06
409,38.35,120.42,26.916899,75.792716,0,Inside,15-09-2026 10:06
410,29.26,122.52,26.916908,75.792725,0,Inside,15-09-2026 10:06
411,26.69,121.54,26.916918,75.792737,0,Inside,15-09-2026 10:06
412,29.6,125.07,26.916933,75.792752,0,Inside,15-09-2026 10:06
413,23.99,121.84,26.916943,75.792769,0,Inside,15-09-2026 10:06
414,39.08,123.03,26.916956,75.792782,0,Inside,15-09-2026 10:06
415,27.71,123.15,26.916964,75.7928,0,Inside,15-09-2026 10:06
416,44.17,120.5,26.916978,75.792809,0,Inside,15-09-2026 10:06
417,32.37,123.1,26.916995,75.792825,0,Inside,15-09-2026 10:06
418,33.42,125.65,26.917007,75.792837,0,Inside,15-09-2026 10:06
419,38.19,122.84,26.917018,75.792851,0,Inside,15-09-2026 10:06
420,34.26,120.96,26.917026,75.792866,0,Inside,15-09-2026 10:06
421,32.61,126.53,26.917042,75.792878,0,Inside,15-09-2026 10:07
422,37.01,123.04,26.917049,75.792898,0,Inside,15-09-2026 10:07
423,39.87,125.29,26.917063,75.792912,0,Inside,15-09-2026 10:07
424,24.98,121.11,26.917076,75.792922,0,Inside,15-09-2026 10:07
425,23.43,123.66,26.917087,75.792936,0,Inside,15-09-2026 10:07
426,35.16,124.68,26.9171,75.792949,0,Inside,15-09-2026 10:07
427,24.06,122.88,26.917116,75.792966,0,Inside,15-09-2026 10:07
428,28.41,125.41,26.917127,75.792978,0,Inside,15-09-2026 10:07
429,27.49,125.28,26.917139,75.792991,0,Inside,15-09-2026 10:07
430,44.5,125.67,26.917149,75.793008,0,Inside,15-09-2026 10:07
431,37.2,127.2,26.917156,75.79302,0,Inside,15-09-2026 10:07
432,39.57,125.81,26.917174,75.793035,0,Inside,15-09-2026 10:07
433,34.59,125.28,26.917181,75.793049,0,Inside,15-09-2026 10:07
434,41.03,121.83,26.917193,75.793063,0,Inside,15-09-2026 10:07
435,43.71,123.6,26.917205,75.793072,0,Inside,15-09-2026 10:07
436,23.79,126.45,26.917222,75.793089,0,Inside,15-09-2026 10:07
437,43.01,122.25,26.917235,75.793106,0,Inside,15-09-2026 10:07
438,23.45,125.93,26.917242,75.793117,0,Inside,15-09-2026 10:07
439,33.14,127.51,26.917255,75.793129,0,Inside,15-09-2026 10:07
440,28.56,126.45,26.917267,75.793148,0,Inside,15-09-2026 10:07
441,36.08,123.35,26.917282,75.793161,0,Inside,15-09-2026 10:07
442,26.16,128.12,26.917292,75.793172,0,Inside,15-09-2026 10:07
443,27.44,126.59,26.917302,75.793186,0,Inside,15-09-2026 10:07
444,27.93,127.21,26.917315,75.793205,0,Inside,15-09-2026 10:07
445,26.84,124.8,26.917325,75.793217,0,Inside,15-09-2026 10:07
446,44.5,127.43,26.917343,75.793234,0,Inside,15-09-2026 10:07
447,27.26,124.76,26.91735,75.793246,0,Inside,15-09-2026 10:07
448,31.06,123.97,26.917362,75.793258,0,Inside,15-09-2026 10:07
449,33.46,123.66,26.917379,75.793274,0,Inside,15-09-2026 10:07
450,35.39,126.94,26.917389,75.793284,0,Inside,15-09-2026 10:07
451,33.28,125.48,26.917401,75.793296,0,Inside,15-09-2026 10:07
452,37.93,123.11,26.917409,75.793316,0,Inside,15-09-2026 10:07
453,33.76,128.77,26.917427,75.793327,0,Inside,15-09-2026 10:07
454,41.96,129.02,26.917436,75.79334,0,Inside,15-09-2026 10:07
455,28.03,123.86,26.917449,75.793359,0,Inside,15-09-2026 10:07
456,34.35,129.02,26.91746,75.793372,0,Inside,15-09-2026 10:07
457,42.83,124.53,26.917469,75.793387,0,Inside,15-09-2026 10:07
458,42.99,126.53,26.917488,75.793397,0,Inside,15-09-2026 10:07
459,43.42,128.9,26.9175,75.793415,0,Inside,15-09-2026 10:07
460,20.23,129.62,26.917509,75.793423,0,Inside,15-09-2026 10:07
461,27.11,126.76,26.917524,75.79344,0,Inside,15-09-2026 10:07
462,43.46,125.04,26.917535,75.793454,0,Inside,15-09-2026 10:07
463,22.82,125.5,26.917541,75.793468,0,Inside,15-09-2026 10:07
464,24.65,127.45,26.917558,75.793484,0,Inside,15-09-2026 10:07
465,38.93,129.5,26.917565,75.793499,0,Inside,15-09-2026 10:07
466,40.67,128.22,26.91758,75.793507,0,Inside,15-09-2026 10:07
467,24.62,125.77,26.917589,75.793523,0,Inside,15-09-2026 10:07
468,26.52,130.08,26.917602,75.79354,0,Inside,15-09-2026 10:07
469,27.55,128.36,26.917618,75.793548,0,Inside,15-09-2026 10:07
470,37.32,126.36,26.917624,75.793563,0,Inside,15-09-2026 10:07
471,30.14,128.82,26.91764,75.793583,0,Inside,15-09-2026 10:07
472,27.77,126.45,26.917649,75.793597,0,Inside,15-09-2026 10:07
473,35.37,125.68,26.917662,75.793605,0,Inside,15-09-2026 10:07
474,38.69,128.14,26.917677,75.793621,0,Inside,15-09-2026 10:07
475,31.77,126.23,26.917688,75.793637,0,Inside,15-09-2026 10:07
476,26.19,125.49,26.917702,75.793653,0,Inside,15-09-2026 10:07
477,31.17,128.47,26.917714,75.793661,0,Inside,15-09-2026 10:07
478,21.54,128.6,26.917724,75.793678,0,Inside,15-09-2026 10:07
479,23.75,125.94,26.917735,75.793692,0,Inside,15-09-2026 10:07
480,25.14,128.38,26.917749,75.793703,0,Inside,15-09-2026 10:07
481,40.22,128.14,26.91776,75.79372,0,Inside,15-09-2026 10:08
482,21.44,129.82,26.917772,75.793736,0,Inside,15-09-2026 10:08
483,29.9,129.03,26.917787,75.79375,0,Inside,15-09-2026 10:08
484,21.13,131.6,26.917795,75.793759,0,Inside,15-09-2026 10:08
485,43.36,125.91,26.917805,75.793779,0,Inside,15-09-2026 10:08
486,30.22,131.67,26.917822,75.793792,0,Inside,15-09-2026 10:08
487,36.15,128.17,26.917831,75.793808,0,Inside,15-09-2026 10:08
488,41.74,130.06,26.917847,75.793817,0,Inside,15-09-2026 10:08
489,36.54,128.13,26.917856,75.793833,0,Inside,15-09-2026 10:08
490,24.46,130.49,26.917868,75.793846,0,Inside,15-09-2026 10:08
491,25.57,127.99,26.917876,75.793856,0,Inside,15-09-2026 10:08
492,36.84,131.22,26.917892,75.793874,0,Inside,15-09-2026 10:08
493,26.19,131.98,26.917903,75.793886,0,Inside,15-09-2026 10:08
494,38.13,128.96,26.917913,75.793904,0,Inside,15-09-2026 10:08
495,39.15,127.76,26.917931,75.793912,0,Inside,15-09-2026 10:08
496,22.52,130.82,26.917936,75.793931,0,Inside,15-09-2026 10:08
497,21.22,128.09,26.917954,75.793943,0,Inside,15-09-2026 10:08
498,25.43,129.78,26.917967,75.793954,0,Inside,15-09-2026 10:08
499,27.23,128.75,26.917979,75.793974,0,Inside,15-09-2026 10:08
500,34.95,128.73,26.917989,75.793985,0,Inside,15-09-2026 10:08
501,23.58,128.8,26.918001,75.793998,0,Inside,15-09-2026 10:08
502,21.52,132.55,26.918016,75.794017,0,Inside,15-09-2026 10:08
503,35.65,132.99,26.918023,75.794028,0,Inside,15-09-2026 10:08
504,43.54,129.15,26.918037,75.794044,0,Inside,15-09-2026 10:08
505,30.41,131.85,26.918045,75.794055,0,Inside,15-09-2026 10:08
506,31.84,131.65,26.918063,75.794068,0,Inside,15-09-2026 10:08
507,40.14,133.29,26.918075,75.794084,0,Inside,15-09-2026 10:08
508,33.93,128.78,26.918081,75.794096,0,Inside,15-09-2026 10:08
509,36.17,128.19,26.918099,75.794115,0,Inside,15-09-2026 10:08
510,38.11,131.76,26.918106,75.794124,0,Inside,15-09-2026 10:08
511,35.07,132.37,26.918123,75.794138,0,Inside,15-09-2026 10:08
512,38.11,133.1,26.918132,75.794154,0,Inside,15-09-2026 10:08
513,28.32,133.58,26.918148,75.794164,0,Inside,15-09-2026 10:08
514,44.05,130.91,26.918153,75.794186,0,Inside,15-09-2026 10:08
515,26.06,133.61,26.918169,75.794194,0,Inside,15-09-2026 10:08
516,33.8,131.4,26.918182,75.794209,0,Inside,15-09-2026 10:08
517,28.98,131.26,26.91819,75.794224,0,Inside,15-09-2026 10:08
518,22.47,133.4,26.918208,75.794238,0,Inside,15-09-2026 10:08
519,42.86,131.82,26.918215,75.794251,0,Inside,15-09-2026 10:08
520,25.53,134.13,26.918225,75.794264,0,Inside,15-09-2026 10:08
521,34.48,130.58,26.918239,75.794277,0,Inside,15-09-2026 10:08
522,29.5,132.61,26.918255,75.794294,0,Inside,15-09-2026 10:08
523,37.12,134.56,26.918262,75.794311,0,Inside,15-09-2026 10:08
524,36.04,133.61,26.918276,75.794319,0,Inside,15-09-2026 10:08
525,24.23,134.42,26.91829,75.794336,0,Inside,15-09-2026 10:08
526,33.55,129.2,26.918301,75.794346,0,Inside,15-09-2026 10:08
527,41.17,133.67,26.918316,75.794365,0,Inside,15-09-2026 10:08
528,30.31,133.4,26.918327,75.794376,0,Inside,15-09-2026 10:08
529,20.23,132.95,26.918336,75.794391,0,Inside,15-09-2026 10:08
530,36.67,132.25,26.918349,75.794406,0,Inside,15-09-2026 10:08
531,20.17,132.58,26.91836,75.794416,0,Inside,15-09-2026 10:08
532,26.87,134.36,26.918376,75.79443,0,Inside,15-09-2026 10:08
533,36.85,130.2,26.918386,75.794451,0,Inside,15-09-2026 10:08
534,22.41,132.8,26.918393,75.79446,0,Inside,15-09-2026 10:08
535,40.38,131.96,26.918406,75.794475,0,Inside,15-09-2026 10:08
536,30.15,131.16,26.918421,75.794494,0,Inside,15-09-2026 10:08
537,37.1,135.03,26.918435,75.794505,0,Inside,15-09-2026 10:08
538,38.99,133.28,26.918441,75.794517,0,Inside,15-09-2026 10:08
539,21.4,133.04,26.918452,75.794529,0,Inside,15-09-2026 10:08
540,30.85,135.27,26.91847,75.794547,0,Inside,15-09-2026 10:08
541,22.38,131.47,26.91848,75.794556,0,Inside,15-09-2026 10:09
542,41.7,130.56,26.918495,75.794574,0,Inside,15-09-2026 10:09
543,21.86,133.74,26.918507,75.794591,0,Inside,15-09-2026 10:09
544,20.82,136.21,26.918519,75.794601,0,Inside,15-09-2026 10:09
545,34.68,132.91,26.91853,75.794618,0,Inside,15-09-2026 10:09
546,21.92,135.61,26.918537,75.794628,0,Inside,15-09-2026 10:09
547,29.73,135.21,26.918555,75.794643,0,Inside,15-09-2026 10:09
548,23.5,133.76,26.918568,75.79466,0,Inside,15-09-2026 10:09
549,44.36,135.87,26.918572,75.794671,0,Inside,15-09-2026 10:09
550,28.51,133.3,26.91859,75.79469,0,Inside,15-09-2026 10:09
551,39.34,136.96,26.918596,75.794698,0,Inside,15-09-2026 10:09
552,32.27,133.67,26.918611,75.794718,0,Inside,15-09-2026 10:09
553,36.99,134.87,26.918625,75.794725,0,Inside,15-09-2026 10:09
554,39.95,132.17,26.918638,75.794739,0,Inside,15-09-2026 10:09
555,37.79,133.22,26.918649,75.794758,0,Inside,15-09-2026 10:09
556,22.66,133.56,26.918656,75.794768,0,Inside,15-09-2026 10:09
557,26.74,134.17,26.918669,75.794781,0,Inside,15-09-2026 10:09
558,33.87,133.68,26.918683,75.794794,0,Inside,15-09-2026 10:09
559,22.33,133.95,26.918697,75.794811,0,Inside,15-09-2026 10:09
560,27.3,137.13,26.918707,75.794823,0,Inside,15-09-2026 10:09
561,42.63,132.82,26.918724,75.794841,0,Inside,15-09-2026 10:09
562,29.52,134.84,26.918729,75.794852,0,Inside,15-09-2026 10:09
563,21.58,134.87,26.918743,75.794867,0,Inside,15-09-2026 10:09
564,21.92,135.79,26.918754,75.79488,0,Inside,15-09-2026 10:09
565,34.85,133.95,26.918766,75.794893,0,Inside,15-09-2026 10:09
566,43.72,137.02,26.918779,75.794911,0,Inside,15-09-2026 10:09
567,28.24,137.44,26.918791,75.794927,0,Inside,15-09-2026 10:09
568,44.36,138.04,26.918801,75.794937,0,Inside,15-09-2026 10:09
569,25.02,138.25,26.918815,75.794956,0,Inside,15-09-2026 10:09
570,27.29,135.98,26.91883,75.794966,0,Inside,15-09-2026 10:09
571,26.06,134.96,26.918839,75.794983,0,Inside,15-09-2026 10:09
572,22.85,135.95,26.918853,75.794995,0,Inside,15-09-2026 10:09
573,37.04,135.53,26.918864,75.795012,0,Inside,15-09-2026 10:09
574,37.71,137,26.918876,75.79502,0,Inside,15-09-2026 10:09
575,40.47,135.92,26.91889,75.795035,0,Inside,15-09-2026 10:09
576,35.83,137.29,26.918898,75.795051,0,Inside,15-09-2026 10:09
577,39.73,135.96,26.918909,75.795068,0,Inside,15-09-2026 10:09
578,30.02,137.31,26.918924,75.795081,0,Inside,15-09-2026 10:09
579,33.59,138.61,26.918938,75.795091,0,Inside,15-09-2026 10:09
580,33.42,137.93,26.918949,75.795103,0,Inside,15-09-2026 10:09
581,36.44,133.67,26.918959,75.795121,0,Inside,15-09-2026 10:09
582,44.59,138,26.918973,75.795133,0,Inside,15-09-2026 10:09
583,44.14,135.11,26.918983,75.795144,0,Inside,15-09-2026 10:09
584,32.77,137.09,26.918996,75.795163,0,Inside,15-09-2026 10:09
585,31.14,137.25,26.919007,75.795178,0,Inside,15-09-2026 10:09
586,32.51,134.43,26.919019,75.795186,0,Inside,15-09-2026 10:09
587,30.4,139.52,26.919036,75.795201,0,Inside,15-09-2026 10:09
588,23.54,135.2,26.919042,75.795218,0,Inside,15-09-2026 10:09
589,32.07,138.22,26.919056,75.795232,0,Inside,15-09-2026 10:09
590,27.97,134.81,26.919066,75.795248,0,Inside,15-09-2026 10:09
591,41.23,135.19,26.919081,75.795261,0,Inside,15-09-2026 10:09
592,44.6,135.24,26.91909,75.795271,0,Inside,15-09-2026 10:09
593,34,136.79,26.919108,75.795286,0,Inside,15-09-2026 10:09
594,24.61,134.62,26.919117,75.795301,0,Inside,15-09-2026 10:09
595,35.35,136.85,26.919126,75.795317,0,Inside,15-09-2026 10:09
596,37.62,139.45,26.919138,75.795332,0,Inside,15-09-2026 10:09
597,21.56,135.8,26.919149,75.795347,0,Inside,15-09-2026 10:09
598,28.15,139.94,26.919164,75.795356,0,Inside,15-09-2026 10:09
599,33.19,138.51,26.919177,75.795373,0,Inside,15-09-2026 10:09
600,34.68,138.62,26.919187,75.795389,0,Inside,15-09-2026 10:09
601,43.72,138.69,26.919202,75.795398,1,Exiting,15-09-2026 10:10
602,26.95,136.91,26.919209,75.795411,1,Exiting,15-09-2026 10:10
603,29.21,137.67,26.919226,75.795428,1,Exiting,15-09-2026 10:10
604,28.17,139.05,26.919235,75.795439,1,Exiting,15-09-2026 10:10
605,40.95,138.65,26.919249,75.79546,1,Exiting,15-09-2026 10:10
606,36.26,138.11,26.919257,75.795469,1,Exiting,15-09-2026 10:10
607,26.23,136.3,26.919271,75.79548,1,Exiting,15-09-2026 10:10
608,43.75,138.53,26.919288,75.795498,1,Exiting,15-09-2026 10:10
609,40.75,138.57,26.919295,75.795515,1,Exiting,15-09-2026 10:10
610,26.9,137.47,26.919304,75.795528,1,Exiting,15-09-2026 10:10
611,31.32,138.54,26.91932,75.795537,1,Exiting,15-09-2026 10:10
612,42.08,136.56,26.919334,75.795554,1,Exiting,15-09-2026 10:10
613,27.63,138.16,26.919346,75.795571,1,Exiting,15-09-2026 10:10
614,43.92,139.32,26.919352,75.795584,1,Exiting,15-09-2026 10:10
615,47.76,140.63,26.919365,75.795599,1,Exiting,15-09-2026 10:10
616,31.85,138.29,26.919384,75.79561,1,Exiting,15-09-2026 10:10
617,43.78,140.93,26.919392,75.795628,1,Exiting,15-09-2026 10:10
618,30.45,138.46,26.919406,75.795639,1,Exiting,15-09-2026 10:10
619,41.35,137.28,26.919417,75.795649,1,Exiting,15-09-2026 10:10
620,29.75,138.62,26.919426,75.795662,1,Exiting,15-09-2026 10:10
621,31.46,140.82,26.91944,75.795679,1,Exiting,15-09-2026 10:10
622,31.65,142.59,26.91945,75.795697,1,Exiting,15-09-2026 10:10
623,40.62,141.47,26.919461,75.795712,1,Exiting,15-09-2026 10:10
624,46.13,137.6,26.91948,75.795725,1,Exiting,15-09-2026 10:10
625,44.92,141.89,26.919486,75.795738,1,Exiting,15-09-2026 10:10
626,42.51,140.46,26.919501,75.79575,1,Exiting,15-09-2026 10:10
627,31.18,140.88,26.919511,75.795764,1,Exiting,15-09-2026 10:10
628,45.24,138.83,26.919521,75.795778,1,Exiting,15-09-2026 10:10
629,46.54,139.2,26.919535,75.795796,1,Exiting,15-09-2026 10:10
630,25.06,141.71,26.91955,75.795808,1,Exiting,15-09-2026 10:10
631,35.54,137.78,26.919561,75.795819,1,Exiting,15-09-2026 10:10
632,37.29,138.75,26.91957,75.795833,1,Exiting,15-09-2026 10:10
633,31.18,141.03,26.919587,75.795847,1,Exiting,15-09-2026 10:10
634,38.02,141.74,26.919596,75.795861,1,Exiting,15-09-2026 10:10
635,26.11,140.48,26.919605,75.795878,1,Exiting,15-09-2026 10:10
636,27.86,137.8,26.919623,75.79589,1,Exiting,15-09-2026 10:10
637,47.03,138.67,26.91963,75.795906,1,Exiting,15-09-2026 10:10
638,39.95,139.6,26.919641,75.795921,1,Exiting,15-09-2026 10:10
639,40.06,143.46,26.919654,75.795931,1,Exiting,15-09-2026 10:10
640,28.81,142.32,26.919667,75.795944,1,Exiting,15-09-2026 10:10
641,30.39,138.21,26.919681,75.795962,1,Exiting,15-09-2026 10:10
642,35.97,142.36,26.919689,75.795972,1,Exiting,15-09-2026 10:10
643,25.21,144.29,26.919706,75.795991,1,Exiting,15-09-2026 10:10
644,34.71,140.74,26.919713,75.795999,1,Exiting,15-09-2026 10:10
645,41.81,143.81,26.919725,75.796015,1,Exiting,15-09-2026 10:10
646,28.15,139.4,26.919742,75.796032,1,Exiting,15-09-2026 10:10
647,47.84,138.73,26.919749,75.796044,1,Exiting,15-09-2026 10:10
648,39.95,142.53,26.919764,75.79606,1,Exiting,15-09-2026 10:10
649,28.48,144,26.919775,75.796073,1,Exiting,15-09-2026 10:10
650,26.99,142.46,26.919785,75.796088,1,Exiting,15-09-2026 10:10
651,42.68,139.84,26.919804,75.796099,1,Outside,15-09-2026 10:10
652,40.54,142.68,26.919809,75.796114,1,Outside,15-09-2026 10:10
653,47.15,144.25,26.919826,75.79613,1,Outside,15-09-2026 10:10
654,48.17,142.3,26.919834,75.796142,1,Outside,15-09-2026 10:10
655,49.96,144.71,26.919846,75.796152,1,Outside,15-09-2026 10:10
656,54.09,142.4,26.91986,75.796167,1,Outside,15-09-2026 10:10
657,46.88,145.4,26.919872,75.796188,1,Outside,15-09-2026 10:10
658,53.68,142.97,26.919881,75.796201,1,Outside,15-09-2026 10:10
659,42.31,145.37,26.919897,75.796214,1,Outside,15-09-2026 10:10
660,50.41,141.29,26.919904,75.796223,1,Outside,15-09-2026 10:10
661,35.8,142.84,26.919916,75.796242,1,Outside,15-09-2026 10:11
662,47.57,144.09,26.919932,75.796253,1,Outside,15-09-2026 10:11
663,36.65,141.62,26.919944,75.796269,1,Outside,15-09-2026 10:11
664,41.2,144.89,26.919956,75.79628,1,Outside,15-09-2026 10:11
665,45.73,145.13,26.919967,75.796297,1,Outside,15-09-2026 10:11
666,48.62,144.58,26.919977,75.796312,1,Outside,15-09-2026 10:11
667,51.93,142.89,26.919988,75.796321,1,Outside,15-09-2026 10:11
668,44.07,144.81,26.920005,75.796336,1,Outside,15-09-2026 10:11
669,49.81,144.65,26.920013,75.796354,1,Outside,15-09-2026 10:11
670,38.28,145.22,26.920032,75.796366,1,Outside,15-09-2026 10:11
671,49.42,145.29,26.920037,75.796377,1,Outside,15-09-2026 10:11
672,40.38,140.86,26.920055,75.796396,1,Outside,15-09-2026 10:11
673,51.14,145.03,26.920062,75.796405,1,Outside,15-09-2026 10:11
674,46.53,143,26.920073,75.796422,1,Outside,15-09-2026 10:11
675,44.99,142.45,26.920089,75.796435,1,Outside,15-09-2026 10:11
676,37.06,142.37,26.920101,75.796452,1,Outside,15-09-2026 10:11
677,45.18,142.55,26.920108,75.796467,1,Outside,15-09-2026 10:11
678,44.44,146.75,26.920123,75.796475,1,Outside,15-09-2026 10:11
679,52.15,145.68,26.920136,75.796495,1,Outside,15-09-2026 10:11
680,43.39,145.64,26.920147,75.796505,1,Outside,15-09-2026 10:11
681,40.43,144.41,26.920157,75.796519,1,Outside,15-09-2026 10:11
682,53.04,147.37,26.920169,75.796536,1,Outside,15-09-2026 10:11
683,54.08,143.25,26.920181,75.796548,1,Outside,15-09-2026 10:11
684,51.9,141.69,26.920195,75.796562,1,Outside,15-09-2026 10:11
685,39.01,145.46,26.920209,75.796574,1,Outside,15-09-2026 10:11
686,44.28,146.44,26.920221,75.79659,1,Outside,15-09-2026 10:11
687,38.91,143.35,26.920235,75.796606,1,Outside,15-09-2026 10:11
688,35.13,144.04,26.920243,75.796616,1,Outside,15-09-2026 10:11
689,51.79,142.05,26.920259,75.796636,1,Outside,15-09-2026 10:11
690,48.15,142.74,26.920271,75.796648,1,Outside,15-09-2026 10:11
691,45.6,142.56,26.920278,75.79666,1,Outside,15-09-2026 10:11
692,54.94,147.81,26.920294,75.796671,1,Outside,15-09-2026 10:11
693,52.95,144.59,26.920304,75.79669,1,Outside,15-09-2026 10:11
694,54.49,143.24,26.920313,75.796699,1,Outside,15-09-2026 10:11
695,51.4,145.13,26.920325,75.796717,1,Outside,15-09-2026 10:11
696,54.28,144.49,26.920338,75.796728,1,Outside,15-09-2026 10:11
697,51.02,144.59,26.920354,75.796746,1,Outside,15-09-2026 10:11
698,40.44,147.44,26.920361,75.796756,1,Outside,15-09-2026 10:11
699,46.69,145.64,26.920373,75.796769,1,Outside,15-09-2026 10:11
700,43.13,144.17,26.920388,75.79679,1,Outside,15-09-2026 10:11
701,41.17,143.95,26.920398,75.796797,1,Outside,15-09-2026 10:11
702,48.72,143.32,26.920415,75.796816,1,Outside,15-09-2026 10:11
703,51.72,144.65,26.920423,75.796825,1,Outside,15-09-2026 10:11
704,42.11,144.8,26.920436,75.796843,1,Outside,15-09-2026 10:11
705,54.81,146.03,26.920444,75.796855,1,Outside,15-09-2026 10:11
706,49.96,148.22,26.920458,75.79687,1,Outside,15-09-2026 10:11
707,37.8,149.38,26.920468,75.796887,1,Outside,15-09-2026 10:11
708,37.61,147.34,26.920487,75.796897,1,Outside,15-09-2026 10:11
709,47.89,148.52,26.920497,75.79691,1,Outside,15-09-2026 10:11
710,35.44,146.38,26.920505,75.796929,1,Outside,15-09-2026 10:11
711,37.58,145.79,26.920523,75.796943,1,Outside,15-09-2026 10:11
712,35.85,147.32,26.920532,75.796951,1,Outside,15-09-2026 10:11
713,51.43,148.06,26.920543,75.796964,1,Outside,15-09-2026 10:11
714,38.46,145.72,26.920554,75.796979,1,Outside,15-09-2026 10:11
715,52.67,145.59,26.920564,75.796997,1,Outside,15-09-2026 10:11
716,40.9,144.57,26.920579,75.79701,1,Outside,15-09-2026 10:11
717,40.6,149.59,26.920589,75.797022,1,Outside,15-09-2026 10:11
718,45.52,149.13,26.920605,75.79704,1,Outside,15-09-2026 10:11
719,54.79,147.71,26.920618,75.797051,1,Outside,15-09-2026 10:11
720,44.69,146.85,26.920631,75.797066,1,Outside,15-09-2026 10:11
721,38.6,149.97,26.920639,75.797078,1,Outside,15-09-2026 10:12
722,50.57,147.86,26.920648,75.797098,1,Outside,15-09-2026 10:12
723,50.34,145.36,26.920668,75.797112,1,Outside,15-09-2026 10:12
724,48.14,150.34,26.920674,75.797125,1,Outside,15-09-2026 10:12
725,36.12,150,26.920692,75.797134,1,Outside,15-09-2026 10:12
726,50.95,150.07,26.920699,75.797153,1,Outside,15-09-2026 10:12
727,38.52,149.27,26.920713,75.797166,1,Outside,15-09-2026 10:12
728,53.28,150.85,26.92072,75.79718,1,Outside,15-09-2026 10:12
729,46.27,151.17,26.920737,75.79719,1,Outside,15-09-2026 10:12
730,52.63,148.26,26.920748,75.797204,1,Outside,15-09-2026 10:12
731,36.81,148.56,26.920758,75.797218,1,Outside,15-09-2026 10:12
732,35.01,146.26,26.920775,75.797232,1,Outside,15-09-2026 10:12
733,49.34,147.5,26.920787,75.797251,1,Outside,15-09-2026 10:12
734,35.44,150.29,26.920797,75.797265,1,Outside,15-09-2026 10:12
735,51.93,147.96,26.920811,75.79728,1,Outside,15-09-2026 10:12
736,53.84,147.61,26.920819,75.797287,1,Outside,15-09-2026 10:12
737,37.73,150.63,26.920829,75.797308,1,Outside,15-09-2026 10:12
738,54.21,151.77,26.920845,75.797315,1,Outside,15-09-2026 10:12
739,48.87,147.38,26.920859,75.797334,1,Outside,15-09-2026 10:12
740,46.78,150.25,26.920865,75.797344,1,Outside,15-09-2026 10:12
741,37.55,151.89,26.920882,75.797364,1,Outside,15-09-2026 10:12
742,42.83,146.47,26.920896,75.797378,1,Outside,15-09-2026 10:12
743,47.05,147.69,26.920907,75.797392,1,Outside,15-09-2026 10:12
744,46.31,150.91,26.920919,75.797399,1,Outside,15-09-2026 10:12
745,39.76,151.83,26.920932,75.797413,1,Outside,15-09-2026 10:12
746,36.77,151.92,26.920942,75.797431,1,Outside,15-09-2026 10:12
747,43.93,147.09,26.92095,75.797442,1,Outside,15-09-2026 10:12
748,40.13,149.08,26.920961,75.797454,1,Outside,15-09-2026 10:12
749,49.65,149.8,26.92098,75.797475,1,Outside,15-09-2026 10:12
750,42.57,149.8,26.920988,75.797483,1,Outside,15-09-2026 10:12
,,,,,,,
,,,,,,,
